# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 400 Hz
# Recording started at: 2026-02-07 14:16:38.835
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
11.494676,0.9829,3.0585,-4.3807,5.43
11.505236,1.0727,3.3291,-4.3722,5.60
11.514988,1.1016,3.7104,-4.3504,5.82
11.524946,1.2459,4.0888,-4.3483,6.10
11.534720,1.3913,4.5004,-4.1693,6.29
11.551653,1.7559,4.6928,-4.1131,6.48
11.554921,2.0762,4.6832,-3.7344,6.34
11.569102,2.2772,4.5319,-2.9103,5.85
11.575640,2.5317,4.2832,-1.6248,5.23
11.587082,2.5529,3.3499,-0.2369,4.22
11.604705,2.0514,1.8353,2.2642,3.56
11.605750,1.3116,-0.5498,7.0458,7.19
11.622280,-0.1850,-3.9704,11.5374,12.20
11.625489,-2.5992,-7.6551,13.5956,15.82
11.639968,-3.8228,-10.4381,14.1032,17.96
11.657470,-4.2794,-10.5696,12.5537,16.96
11.658233,-3.0791,-7.0451,9.0940,11.91
11.675322,-0.5794,-2.6365,5.2958,5.94
11.676185,0.9898,1.2849,2.5950,3.06
11.693005,2.1729,4.2517,1.1506,4.91
11.711203,3.3637,5.0829,-0.7670,6.14
11.728791,5.6337,1.3496,-5.7222,8.14
11.747352,9.6021,-17.1362,-12.8733,23.49
11.748145,7.4731,-18.2728,-11.0479,22.62
11.756804,3.3644,-8.8614,-6.7079,11.61
11.766785,1.3808,-0.8586,-2.3661,2.87
11.778160,-2.6218,4.8250,6.7947,8.74
11.786670,-2.9176,8.5050,4.5176,10.06
11.802740,-0.8028,9.3375,1.4041,9.48
11.806981,1.3865,8.2651,-1.0703,8.45
11.821760,2.7389,6.3547,-3.0108,7.55
11.839643,2.7374,4.0997,-3.8592,6.26
11.839732,2.1565,1.1816,-4.2217,4.89
11.857447,1.1314,-2.0556,-4.7022,5.26
11.857552,-0.0222,-4.2354,-5.1226,6.65
11.875323,-1.2509,-5.4328,-5.0060,7.49
11.893264,-2.6914,-4.7038,-4.0436,6.76
11.908026,-5.6426,1.8615,1.8866,6.23
11.917680,-5.3326,2.5557,2.5266,6.43
11.933273,-4.6162,2.4411,2.6454,5.85
11.938101,-3.2592,1.4629,2.2270,4.21
11.951571,-1.5359,0.0458,1.3571,2.05
11.958104,-0.4913,-0.5264,0.2024,0.75
11.969678,-0.3321,-0.0265,-0.9071,0.97
11.987525,-0.3581,0.7374,-1.4490,1.66
11.988596,-0.1160,1.2225,-1.5493,1.98
12.005302,0.4099,1.3131,-1.1580,1.80
12.008390,0.8633,1.0925,-0.6401,1.53
12.023111,1.1043,0.6494,-0.1150,1.29
12.040924,1.0546,0.2302,-0.0858,1.08
12.041062,0.7339,0.0147,-0.4558,0.86
12.058815,0.3117,0.1083,-0.9665,1.02
12.058894,-0.0209,0.3732,-1.0403,1.11
12.076735,-0.2071,0.6723,-0.5820,0.91
12.094686,-0.1992,0.6778,0.3001,0.77
12.112416,0.5924,0.3972,1.6075,1.76
12.131385,1.1146,0.0503,1.7982,2.12
12.131483,1.0593,-0.0242,1.7811,2.07
12.149184,0.9403,0.0605,2.1992,2.39
12.149512,0.5656,0.2879,3.1273,3.19
12.166920,-0.3723,0.2167,3.9441,3.97
12.184562,-1.5265,-0.1714,3.6353,3.95
12.185354,-2.4567,-0.8248,2.4089,3.54
12.202434,-2.7174,-0.8998,0.9689,3.02
12.203220,-2.6599,-0.7370,0.1070,2.76
12.220131,-2.7063,-0.6337,0.1424,2.78
12.220226,-2.6098,-0.7911,0.1541,2.73
12.238081,-2.5622,-1.2744,0.4844,2.90
12.240339,-2.4927,-1.6173,0.8539,3.09
12.256392,-2.5749,-2.0560,1.3731,3.57
12.261293,-2.9011,-3.3720,1.7713,4.79
12.274495,-3.3814,-3.6872,1.9433,5.37
12.292510,-4.0335,-3.3245,2.4441,5.77
12.292593,-4.6909,-3.3268,2.7607,6.38
12.310285,-4.9682,-3.9503,2.6535,6.88
12.327989,-4.6055,-4.4266,2.5191,6.87
12.345578,-2.1594,-1.9568,3.3414,4.43
12.364237,0.8295,0.0386,3.3988,3.50
12.364336,1.6839,0.3716,2.7756,3.27
12.370874,2.6246,0.7381,2.5252,3.72
12.384762,3.2397,0.6699,2.0894,3.91
12.391341,3.4567,-0.1643,1.1500,3.65
12.403353,2.7033,-1.0947,-0.7403,3.01
12.422271,1.6181,-1.8547,-3.4533,4.24
12.422349,0.4971,-2.2460,-5.7826,6.22
12.440634,-0.5724,-2.4292,-6.9761,7.41
12.441545,-1.7699,-2.4593,-7.1501,7.77
12.458743,-2.8539,-2.5177,-6.9860,7.96
12.477097,-2.9972,-2.4325,-5.4437,6.67
12.477206,-3.0809,-2.4054,-3.0575,4.96
12.481633,-2.8346,-2.5668,-0.7438,3.90
12.492292,-2.2597,-2.6431,0.8576,3.58
12.502061,-1.5199,-2.6087,0.6862,3.10
12.516510,-0.9985,-2.3913,-0.4673,2.63
12.522400,-0.7034,-2.0374,-2.0736,2.99
12.534681,-0.2516,-1.3929,-3.7417,4.00
12.542213,0.3856,-0.4494,-4.6749,4.71
12.552457,0.8752,0.4577,-5.0093,5.11
12.570456,1.3719,1.1552,-4.8158,5.14
12.572610,1.8195,1.7308,-4.3864,5.05
12.588047,2.1544,2.1112,-4.2266,5.19
12.592485,2.4312,2.4651,-4.3122,5.53
12.605862,2.4653,2.8457,-4.3625,5.76
12.623525,2.5206,3.0758,-4.4906,6.00
12.624319,2.6187,3.1722,-4.6293,6.19
12.641232,2.7972,3.3381,-4.7504,6.44
12.642923,3.0858,3.4912,-4.9756,6.82
12.658892,3.6461,3.5967,-5.1902,7.29
12.676777,4.2064,3.6870,-5.2740,7.69
12.677522,4.7166,3.9212,-5.1445,8.01
12.694115,5.1148,4.2521,-4.7138,8.15
12.694875,5.4037,4.3907,-3.8622,7.96
12.712175,5.3413,4.1290,-2.9516,7.37
12.713537,4.7803,3.6847,-1.5498,6.23
12.723913,3.7715,3.1107,0.4343,4.91
12.733631,2.3415,1.8129,3.6722,4.72
12.743997,-0.0537,-0.8350,7.6948,7.74
12.753879,-4.3434,-5.3419,10.5649,12.61
12.768805,-6.4021,-11.0216,11.9201,17.45
12.773817,-4.7468,-13.7585,13.1406,19.61
12.786294,-3.2757,-11.6595,10.4142,15.97
12.804793,-1.9787,-6.7446,5.8955,9.17
12.804969,-0.5116,-1.8193,2.9228,3.48
12.822705,0.4483,2.0826,1.1899,2.44
12.824371,1.7547,4.4312,0.1118,4.77
12.840321,3.3664,3.8345,0.1351,5.10
12.857993,3.2667,0.5490,-0.5997,3.37
12.874703,-2.4621,-11.4545,-2.1332,11.91
12.884898,-4.9899,-8.4345,-3.0777,10.27
12.901046,-3.8815,-2.3292,-6.7188,8.10
12.904951,-1.4762,2.8494,-10.0269,10.53
12.918837,1.7924,7.0448,-10.9608,13.15
12.924951,3.9367,8.7176,-9.3039,13.34
12.936860,4.6136,8.0430,-6.5028,11.33
12.954668,5.7170,6.3060,-2.9089,9.00
12.955680,7.4050,2.9295,-0.2467,7.97
12.972408,7.2877,-1.6449,-1.1336,7.56
12.975576,5.0311,-3.8830,-2.6640,6.89
12.989918,3.1016,-4.3748,-3.8832,6.62
13.007510,1.4835,-4.5004,-3.9287,6.16
13.007640,-0.3237,-3.9664,-3.3340,5.19
13.025179,-2.2936,-2.5393,-2.8690,4.47
13.025709,-3.8665,-0.7216,-2.7290,4.79
13.042876,-4.8098,0.6434,-2.1440,5.31
13.060837,-4.9359,1.2746,-1.3452,5.27
13.078732,-3.6635,1.2435,-0.4378,3.89
13.096478,-0.1476,0.1444,-0.9033,0.93
13.115199,1.2379,-0.0833,-1.0369,1.62
13.133022,2.0493,0.6758,-0.2789,2.18
13.150431,1.2708,1.1063,-0.1272,1.69
13.151248,0.3500,0.9292,-0.5658,1.14
13.167863,-0.7814,0.5631,-1.2078,1.54
13.168660,-1.7883,0.2822,-1.2994,2.23
13.185845,-2.4609,0.1812,-0.7374,2.58
13.187171,-2.4632,0.1988,-0.3956,2.50
13.203886,-2.0821,0.4779,-0.1743,2.14
13.207210,-1.3460,0.7903,-0.1490,1.57
13.222129,-0.4682,0.9624,0.2041,1.09
13.239880,0.2088,0.8737,1.0393,1.37
13.239967,0.7890,0.7658,1.9232,2.22
13.257367,1.1364,0.4478,2.8071,3.06
13.257803,1.3197,-0.1672,3.9121,4.13
13.275187,1.3352,-0.8159,4.7767,5.03
13.278963,1.0195,-1.2455,5.2795,5.52
13.287580,0.3711,-1.3399,5.4767,5.65
13.298838,-0.5370,-1.4440,5.3594,5.58
13.308263,-1.5413,-1.4138,4.1342,4.63
13.321553,-2.5310,-1.1967,2.0897,3.49
13.335602,-3.6881,-1.0663,0.4863,3.87
13.337880,-5.0330,-1.0583,-0.1920,5.15
13.353516,-6.1948,-1.0584,-0.1180,6.29
13.358045,-6.7958,-1.0040,0.4022,6.88
13.371385,-6.6576,-2.0071,1.0029,7.03
13.390489,-6.2830,-3.5893,1.3144,7.35
13.390640,-5.3085,-3.9070,1.7890,6.83
13.409152,-3.9587,-3.5987,3.2209,6.24
13.409230,-2.6876,-4.0230,4.5818,6.66
13.419121,-1.2981,-4.5762,4.4758,6.53
13.433784,-0.1831,-4.6625,4.1529,6.25
13.439280,0.2728,-3.3325,4.1087,5.30
13.451442,0.5915,-1.4794,4.0911,4.39
13.459484,1.1550,-0.1274,3.5421,3.73
13.469189,1.6458,0.5173,2.9884,3.45
13.487542,2.0625,0.8102,2.2382,3.15
13.489077,2.7114,0.6118,1.2466,3.05
13.505416,3.2678,-0.1078,-0.1493,3.27
13.509512,3.6135,-1.1698,-2.3895,4.49
13.523139,3.5321,-2.2341,-4.4411,6.10
13.540963,3.1541,-2.9678,-5.9203,7.34
13.541840,2.7709,-3.6641,-6.4082,7.88
13.558655,2.0881,-3.9441,-5.5882,7.15
13.559715,0.9578,-3.9570,-4.6939,6.21
13.576423,0.3495,-3.6765,-3.0323,4.78
13.594341,-0.2318,-3.1406,-1.1959,3.37
13.594821,-0.5927,-2.5590,0.3027,2.64
13.612047,-1.0015,-1.8711,0.8470,2.28
13.612861,-1.1707,-1.3186,0.0547,1.76
13.629779,-1.0828,-0.9299,-1.4760,2.05
13.630280,-0.8513,-0.5888,-2.7672,2.95
13.640792,-0.3788,-0.3367,-3.8300,3.86
13.650342,0.2638,-0.0843,-4.3645,4.37
13.667922,0.9922,0.0843,-4.7415,4.84
13.670448,1.7165,0.3266,-4.5445,4.87
13.685805,2.2553,0.5461,-4.3293,4.91
13.690476,2.4824,0.9082,-4.1272,4.90
13.703921,2.4494,1.4118,-4.0097,4.91
13.721520,2.3154,1.9999,-4.1881,5.19
13.722369,2.1550,2.5877,-4.3474,5.50
13.739157,2.0981,3.0491,-4.6457,5.94
13.741102,2.2229,3.3463,-5.1361,6.52
13.756763,2.3418,3.6414,-5.4063,6.93
13.774898,2.6206,4.0102,-5.3998,7.22
13.775005,2.9749,4.2843,-5.4160,7.52
13.781928,3.5054,4.4992,-5.4763,7.91
13.791571,3.8752,4.7215,-5.2067,8.03
13.801695,3.9419,4.7296,-4.2322,7.47
13.819542,3.9053,4.7733,-3.1404,6.92
13.821683,3.5822,4.7003,-2.2693,6.33
13.837656,2.8483,3.7963,-0.7929,4.81
13.841730,2.0975,1.1531,2.3824,3.38
13.855169,0.2253,-3.2129,8.1644,8.78
13.872829,-4.6294,-8.8087,12.3862,15.89
13.873624,-6.2354,-13.9367,14.7792,21.25
13.890543,-3.0848,-14.0209,10.9874,18.08
13.892406,0.2303,-9.9482,6.8938,12.11
13.908133,2.5361,-5.4729,5.2573,8.00
13.925983,4.4695,0.5757,2.6416,5.22
13.943431,5.8764,4.4071,-4.5450,8.64
13.952820,4.9163,2.1154,-3.7214,6.52
13.965271,6.1217,-1.9388,-0.7745,6.47
13.972960,5.5712,-7.6104,2.7371,9.82
13.983691,1.3378,-9.6836,1.8885,9.96
13.993056,-4.3218,-4.5223,-1.7770,6.50
14.002979,-6.4848,0.4210,-5.2998,8.39
14.019884,-5.7100,3.3334,-8.1888,10.52
14.023066,-4.0769,4.7784,-9.4204,11.32
14.037952,-2.5241,4.7959,-8.7008,10.25
14.043349,-0.9659,3.5572,-6.3041,7.30
14.055649,0.5087,1.5982,-3.5945,3.97
14.073652,1.7527,-0.8840,-1.5685,2.51
14.074446,2.4208,-2.7336,-0.2518,3.66
14.091342,2.1708,-3.1105,0.8149,3.88
14.093644,1.2168,-2.2747,1.1760,2.84
14.108998,0.1531,-0.9476,0.3607,1.03
14.126652,-0.6824,0.2527,-0.9673,1.21
14.148764,-1.8724,0.3244,-2.2778,2.97
14.153892,-2.0835,-0.1954,-2.3090,3.12
14.166939,-2.1103,-0.7326,-1.9329,2.95
14.174374,-1.8252,-1.0585,-1.1357,2.40
14.184936,-1.3402,-1.0020,-0.4446,1.73
14.202782,-0.6556,-0.6087,0.1367,0.90
14.204416,0.0987,-0.1217,0.3005,0.34
14.220774,0.8018,0.2540,-0.0324,0.84
14.224638,1.2610,0.5154,-0.5245,1.46
14.238433,1.2666,0.6780,-1.0524,1.78
14.256084,1.0333,0.9189,-1.4658,2.02
14.256165,0.6619,1.0892,-1.6112,2.05
14.273659,0.3191,1.1308,-1.3688,1.80
14.274814,0.0096,0.9643,-0.8059,1.26
14.291446,-0.2747,0.7194,-0.1962,0.79
14.295244,-0.6655,0.4874,0.1925,0.85
14.305058,-1.0856,0.3518,0.2676,1.17
14.328039,-1.3836,0.2925,0.2828,1.44
14.358471,-1.6778,-0.0065,0.1724,1.69
14.376500,-1.6100,-0.5044,1.8122,2.48
14.395908,-1.2066,-0.4934,5.2906,5.45
14.396043,-0.9879,-0.4742,6.7448,6.83
14.406280,-0.7707,-0.7661,7.4477,7.53
14.416376,-0.5151,-1.4571,6.9546,7.12
14.426496,-0.2185,-2.1456,5.5064,5.91
14.436230,0.0583,-2.5302,3.7091,4.49
14.453482,0.2917,-2.7498,1.9122,3.36
14.456522,0.4000,-2.7745,0.6950,2.89
14.471314,0.5505,-2.5611,0.1810,2.63
14.476231,0.5768,-2.4490,0.6323,2.59
14.488981,0.2842,-2.2992,1.6283,2.83
14.506666,-0.7465,-2.0394,2.3174,3.18
14.507454,-2.1482,-1.8336,2.7383,3.93
14.524139,-3.6490,-1.4400,2.7961,4.82
14.526539,-4.9376,-0.7024,2.1375,5.43
14.541743,-5.7563,0.1913,1.0062,5.85
14.559399,-5.3497,1.0398,0.0444,5.45
14.577254,-2.4539,2.0713,-1.7932,3.68
14.587603,1.6668,1.5552,-1.4221,2.69
14.599158,3.3134,0.9100,-0.5651,3.48
14.607971,3.8820,-0.1757,-0.8722,3.98
14.618325,3.8142,-1.1977,-1.3566,4.22
14.636139,3.0203,-2.4180,-2.8407,4.80
14.637570,1.3941,-3.4189,-4.5131,5.83
14.653634,-0.8216,-3.8140,-5.8402,7.02
14.657664,-2.8641,-3.7195,-6.2574,7.82
14.671429,-4.4663,-3.2505,-5.4297,7.75
14.689051,-5.3903,-2.4136,-4.2484,7.28
14.689823,-5.6841,-1.5230,-3.2356,6.72
14.706613,-5.5329,-0.8204,-2.9962,6.35
14.708151,-4.9535,-0.5139,-3.4710,6.07
14.724234,-3.8113,-0.4137,-4.1143,5.62
14.742240,-2.0502,-0.4936,-4.7209,5.17
14.760005,1.1569,-0.6841,-5.0795,5.25
14.768589,2.3507,-0.0536,-4.6125,5.18
14.782821,2.6005,0.5319,-4.2639,5.02
14.788631,2.6722,1.1939,-4.0038,4.96
14.801331,2.6634,1.7249,-3.7847,4.94
14.809357,2.7953,2.1372,-3.6323,5.06
14.819260,3.0829,2.4402,-3.6273,5.35
14.837285,3.4168,2.6323,-3.8231,5.76
14.839105,3.4775,2.6294,-4.1384,6.01
14.855273,3.1156,2.4099,-4.8122,6.22
14.859112,2.8015,1.5668,-5.4945,6.36
14.872927,2.6341,0.2598,-5.4789,6.08
14.890692,2.3706,-1.1226,-4.7902,5.46
14.890778,1.9751,-2.4917,-3.6198,4.82
14.908258,1.7137,-3.6416,-2.1111,4.54
14.909531,0.8313,-4.4110,0.7941,4.56
14.925962,-0.2319,-4.3753,9.5491,10.51
14.943736,1.3681,-4.3812,17.7298,18.31
14.960103,3.9295,0.2000,-3.4180,5.21
14.969839,3.9303,1.1545,-7.0209,8.13
14.984017,4.0747,0.9739,-9.4981,10.38
14.990099,4.2410,0.5913,-11.6156,12.38
15.002813,4.0360,0.6669,-9.9878,10.79
15.010758,3.3134,0.7949,-5.6289,6.58
15.020605,2.7931,0.2273,-2.3454,3.65
15.038328,1.9307,-0.9886,-0.2758,2.19
15.040612,0.2276,-2.6266,0.7657,2.75
15.055707,-1.7205,-2.9092,1.3124,3.63
15.073147,-3.3695,-1.6983,1.6807,4.13
15.073232,-5.1768,-0.0842,2.9798,5.97
15.090625,-6.5386,1.4549,4.5782,8.11
15.091050,-6.6480,2.8667,5.2468,8.94
15.107766,-5.3946,3.2995,3.1711,7.07
15.125180,-3.9334,2.6526,0.3318,4.76
15.142688,-0.1584,0.3645,-2.0581,2.10
15.160276,2.4802,-1.4200,-3.1028,4.22
15.161455,3.3408,-1.7003,-2.9271,4.76
15.171907,3.6606,-1.5432,-2.2537,4.57
15.182540,3.4514,-1.3176,-0.9426,3.81
15.191535,2.9275,-1.4142,0.6942,3.32
15.201646,2.1945,-1.5316,1.7379,3.19
15.218909,1.3828,-1.4642,1.8150,2.71
15.222004,0.5967,-1.0814,1.7573,2.15
15.236478,0.0269,-0.4328,1.8071,1.86
15.241966,-0.3202,0.1348,1.8730,1.90
15.254388,-0.5436,0.3018,1.9282,2.03
15.271906,-0.7380,0.2295,1.5405,1.72
15.272773,-0.9530,0.1519,0.7187,1.20
15.289294,-1.1607,0.1986,-0.2218,1.20
15.292407,-1.3802,0.3071,-0.8038,1.63
15.306812,-1.4799,0.3376,-0.9532,1.79
15.312913,-1.3319,0.4149,-0.6000,1.52
15.322597,-1.0313,0.5061,0.0170,1.15
15.343308,-0.5725,0.5192,0.6402,1.00
15.343428,-0.1068,0.4305,0.9802,1.08
15.375254,0.2526,0.2621,1.0178,1.08
15.393930,-0.0339,0.0412,0.5590,0.56
15.403483,-0.9924,0.0776,-0.1759,1.01
15.417723,-1.4475,0.0112,-0.5282,1.54
15.423863,-1.7811,-0.1485,-0.8150,1.96
15.436507,-2.0378,-0.3112,-0.9218,2.26
15.443733,-2.1970,-0.3618,-0.8178,2.37
15.454960,-2.1895,-0.2597,-0.5062,2.26
15.473596,-1.9081,-0.3613,-0.0821,1.94
15.473680,-1.3619,-0.6474,0.3343,1.54
15.491337,-0.9309,-1.2996,0.5902,1.70
15.493801,-0.8159,-2.2606,0.5869,2.47
15.509391,-1.0024,-2.9439,0.3035,3.12
15.527880,-1.2345,-2.6042,-0.2058,2.89
15.545701,-0.7330,-0.4192,0.0780,0.85
15.553990,0.0542,-0.9414,0.6926,1.17
15.569877,0.8968,-1.2905,1.2916,2.03
15.574130,1.3829,-1.2409,1.8623,2.63
15.587510,1.4099,-0.9981,1.9593,2.61
15.605453,1.3692,-0.8073,1.7933,2.40
15.606268,1.3216,-0.6636,1.6058,2.18
15.622909,1.1477,-0.5030,1.5108,1.96
15.624839,1.1028,-0.4439,1.3558,1.80
15.640257,1.1023,-0.3961,1.0974,1.61
15.657859,0.8870,-0.4304,0.7652,1.25
15.675287,0.1059,-0.6087,-0.4047,0.74
15.692970,-0.5896,-1.1115,-1.9002,2.28
15.710382,-0.9829,-1.2387,-2.4020,2.88
15.725999,-1.7735,-1.9201,-2.7133,3.77
15.736316,-1.9315,-2.2907,-3.1657,4.36
15.750755,-2.1190,-2.3125,-3.4011,4.63
15.755720,-2.2193,-2.0316,-3.1664,4.37
15.769107,-2.2636,-1.4317,-2.3762,3.58
15.776253,-2.2082,-0.9135,-1.6313,2.89
15.786496,-1.8342,-0.4723,-1.5920,2.47
15.804310,-1.7430,-0.1629,-2.1859,2.80
15.805990,-1.3585,-0.0095,-3.0099,3.30
15.821988,-0.7149,0.0107,-3.6965,3.76
15.826206,-0.2695,-0.2013,-3.8993,3.91
15.839477,0.0584,-0.4591,-3.8032,3.83
15.857031,0.5625,-0.6082,-3.3671,3.47
15.857165,1.1026,-0.6583,-2.9482,3.22
15.874702,1.8673,-0.5284,-2.7595,3.37
15.876712,2.5806,-0.5335,-2.7840,3.83
15.892599,2.8031,0.1241,-2.7952,3.96
15.910039,2.8928,0.8435,-2.8023,4.11
15.910137,3.2234,1.1405,-2.9291,4.50
15.927536,3.4074,1.5863,-3.1876,4.93
15.927609,3.7037,1.7602,-3.5969,5.45
15.937604,4.0452,1.6976,-3.8867,5.86
15.949562,3.9286,1.7916,-3.8929,5.81
15.957508,3.5386,2.0765,-3.8164,5.60
15.967751,3.1563,2.4564,-3.5379,5.34
15.977636,2.9782,2.6829,-3.4707,5.30
15.987440,2.8341,2.7015,-3.2448,5.09
16.004901,2.6761,2.6698,-2.7626,4.68
16.007564,2.4637,2.4494,-1.9561,3.99
16.022330,2.1428,2.0598,-1.0270,3.14
16.039716,1.5006,1.4878,-0.1285,2.12
16.039801,0.5382,0.7507,0.7913,1.22
16.057078,-0.8820,-0.3731,2.4430,2.62
16.057880,-2.2567,-1.6798,4.4798,5.29
16.074565,-2.7973,-2.9671,6.1835,7.41
16.092060,-2.5174,-4.4225,7.4735,9.04
16.109847,-0.6860,-3.8831,5.5748,6.83
16.127354,2.2155,0.7673,2.1632,3.19
16.128599,3.9660,3.0684,-0.1199,5.02
16.138702,3.7778,3.9125,-2.7002,6.07
16.149412,2.6108,3.0827,-4.4108,5.98
16.158812,1.3722,0.1506,-4.3854,4.60
16.168786,0.6830,-3.1633,-3.6438,4.87
16.185883,0.3653,-4.7926,-3.1887,5.77
16.188805,-0.2582,-5.1189,-0.8699,5.20
16.203481,-0.1205,-5.6393,1.9207,5.96
16.209371,1.5205,-6.0417,2.7477,6.81
16.221579,2.5480,-4.7202,2.5185,5.93
16.239494,1.8570,-1.4398,0.0570,2.35
16.239562,1.0702,2.0720,-3.9944,4.63
16.256909,1.2628,3.8991,-7.6196,8.65
16.259543,1.3906,4.2865,-8.8744,9.95
16.274446,1.4788,2.8673,-7.8058,8.45
16.291931,1.0998,1.0033,-5.5022,5.70
16.292012,-0.1971,-0.0648,-3.2773,3.28
16.309653,-1.5796,-0.9840,-0.9323,2.08
16.309741,-2.2384,-1.3707,0.0148,2.62
16.327462,-2.4937,-1.0988,-0.1525,2.73
16.335261,-2.8435,-0.5237,-0.4618,2.93
16.347597,-2.6625,-0.1049,-0.4842,2.71
16.349884,-2.1326,-0.1181,-0.6116,2.22
16.362103,-1.3882,-0.2438,-0.8961,1.67
16.369956,-0.6564,-0.0886,-1.4093,1.56
16.386062,-0.4019,0.0477,-1.8288,1.87
16.390281,-0.6706,0.1140,-1.9685,2.08
16.406783,-1.3832,0.2115,-2.1975,2.61
16.410438,-2.3036,0.2379,-2.4500,3.37
16.425990,-2.8933,0.3800,-2.5845,3.90
16.444752,-2.4889,0.2391,-2.4617,3.51
16.466397,1.2557,-0.5698,-0.8058,1.60
16.470739,1.8568,-0.5655,-0.2946,1.96
16.484955,1.9370,-0.3236,-0.1521,1.97
16.491152,1.8000,-0.0054,-0.1317,1.80
16.503412,1.4894,0.3323,-0.2569,1.55
16.521967,0.9463,0.2425,-0.4417,1.07
16.522059,0.2250,0.0259,-0.5811,0.62
16.548136,-0.5351,-0.2401,-0.5472,0.80
16.567366,-1.6262,0.5186,0.7976,1.88
16.571733,-1.5285,0.7558,0.8460,1.90
16.585271,-1.3580,0.8023,0.5814,1.68
16.592114,-1.1254,0.8385,0.0612,1.40
16.603015,-0.8576,0.6075,-0.5034,1.17
16.621035,-0.4936,0.2201,-0.8944,1.05
16.622241,-0.0816,-0.3362,-0.9050,0.97
16.638143,0.2061,-0.5676,-0.4354,0.74
16.642092,0.2928,0.2986,1.1569,1.23
16.655920,1.1166,-0.1588,2.4755,2.72
16.673365,1.7513,-0.9338,2.6757,3.33
16.673450,1.4835,-0.4946,2.0953,2.61
16.690646,1.0736,-0.4760,1.4938,1.90
16.692592,1.1237,-0.7152,0.9713,1.65
16.708302,1.6383,-1.1574,0.6789,2.12
16.713329,2.0319,-1.2401,0.6829,2.48
16.723077,2.1683,-1.3429,0.8930,2.70
16.733273,2.2353,-2.2432,0.8761,3.29
16.743183,2.2194,-3.3783,0.4058,4.06
16.753107,1.8270,-3.0441,-0.2935,3.56
16.770492,1.6127,-2.7731,-0.4949,3.25
16.773048,1.5333,-2.2171,-0.2383,2.71
16.789863,1.4988,-1.9034,0.4646,2.47
16.793148,1.5256,-2.4743,1.1134,3.11
16.806740,1.0756,-2.6386,1.1272,3.06
16.824530,0.2621,-2.5368,0.1375,2.55
16.824618,-1.4263,-2.0118,-0.2459,2.48
16.841927,-2.7063,-2.1547,-0.5298,3.50
16.843622,-3.9307,-2.0222,-0.5882,4.46
16.859489,-5.1707,-1.2842,0.0790,5.33
16.878525,-6.1117,-1.0241,0.7212,6.24
16.894406,-4.2004,-4.0180,-0.5102,5.84
16.904080,-4.0538,-3.7722,-1.3678,5.70
16.917957,-3.3063,-4.1282,-0.8842,5.36
16.924747,-3.4959,-3.5676,-0.2764,5.00
16.935673,-3.1891,-3.2389,0.6624,4.59
16.953200,-1.9819,-3.6834,1.5312,4.45
16.954402,-0.4608,-3.9825,1.3486,4.23
16.970407,0.2122,-4.2050,0.1691,4.21
16.974529,0.6888,-4.0930,-0.4536,4.18
16.988088,1.1556,-3.2427,-0.1614,3.45
17.005608,1.6377,-2.8172,-0.0656,3.26
17.005672,2.1561,-2.6764,-0.1201,3.44
17.022873,3.5940,-3.1117,-0.5690,4.79
17.025005,3.3777,-2.2916,1.0993,4.23
17.040221,3.2877,-2.2371,1.3626,4.20
17.057866,2.9307,-1.8506,2.8065,4.46
17.057951,2.4344,-1.0089,5.1364,5.77
17.075350,3.0062,-0.3833,6.0161,6.74
17.075439,4.1548,-0.2050,8.4866,9.45
17.093045,4.0512,0.7526,8.4449,9.40
17.110698,3.0774,1.9970,7.0017,7.90
17.126152,1.4201,0.5081,6.0955,6.28
17.136011,0.5723,0.6899,5.4673,5.54
17.151000,0.2015,0.6126,3.1282,3.19
17.155900,0.0045,-0.0250,0.3516,0.35
17.169619,0.0879,-0.6845,-1.2452,1.42
17.176367,-0.2567,-0.7665,-2.3304,2.47
17.187062,-0.7066,-0.6966,-2.6833,2.86
17.204952,-1.2837,-0.5586,-2.6370,2.99
17.206417,-1.7405,-0.3125,-2.2704,2.88
17.222507,-1.9919,-0.1545,-1.4561,2.47
17.226441,-2.5090,0.0079,-0.9356,2.68
17.239965,-2.7526,0.2192,-0.2535,2.77
17.257271,-2.8202,-0.1523,0.1037,2.83
17.257356,-2.9543,-0.3709,0.1297,2.98
17.274570,-3.1599,-0.2633,-0.2695,3.18
17.276860,-3.3445,0.0614,-0.7430,3.43
17.291953,-3.5729,0.4409,-1.0824,3.76
17.309582,-3.5253,0.1047,-1.1756,3.72
17.309668,-3.4524,-0.0438,-1.1498,3.64
17.326755,-3.5655,0.4043,-1.9771,4.10
17.344060,-3.5506,0.5338,-3.2649,4.85
17.358457,-2.5371,0.8468,-5.4573,6.08
17.376470,-1.9781,0.9149,-5.3586,5.78
17.401039,-1.3799,0.9002,-4.9798,5.25
17.418032,-0.0113,0.9953,-3.4014,3.54
17.437333,0.4132,0.8136,-2.5726,2.73
17.438160,0.7058,1.2273,-2.2269,2.64
17.455421,14.5940,3.9953,8.0854,17.16
17.458212,6.0973,3.8392,8.9952,11.53
17.472734,6.6887,1.7753,17.4710,18.79
17.490157,1.8643,0.9334,5.2098,5.61
17.490248,-3.0638,1.8525,0.1427,3.58
17.507306,-4.5263,1.1047,-2.8266,5.45
